erlang_index,erlang,general_blocking,BBP,Total_current_utilization,Blocked_by_XT,Ruta_mas_larga,tiempo_transcurrido,conexiones_exitosas,Max_XT_for_modulation_16QAM,Max_XT_for_modulation_8QAM,Max_XT_for_modulation_QPSK,Max_XT_for_modulation_BPSK,conexiones_exitosas_con_16QAM,conexiones_exitosas_con_8QAM,conexiones_exitosas_con_QPSK,conexiones_exitosas_con_BPSK,modulaciones_usadas_en_banda_E_con_16QAM,modulaciones_usadas_en_banda_E_con_8QAM,modulaciones_usadas_en_banda_E_con_QPSK,modulaciones_usadas_en_banda_E_con_BPSK,modulaciones_usadas_en_banda_S_con_16QAM,modulaciones_usadas_en_banda_S_con_8QAM,modulaciones_usadas_en_banda_S_con_QPSK,modulaciones_usadas_en_banda_S_con_BPSK,modulaciones_usadas_en_banda_L_con_16QAM,modulaciones_usadas_en_banda_L_con_8QAM,modulaciones_usadas_en_banda_L_con_QPSK,modulaciones_usadas_en_banda_L_con_BPSK,modulaciones_usadas_en_banda_C_con_16QAM,modulaciones_usadas_en_banda_C_con_8QAM,modulaciones_usadas_en_banda_C_con_QPSK,modulaciones_usadas_en_banda_C_con_BPSK
53,53000,0.2527,0.599003,0.721004,62801,12700,2.69043e+06,747301,-25.2275,-21.0757,-18.5024,-14.3597,265948,278325,191310,11718,0,0,0,0,0,0,0,0,129875,134863,128560,9488,136073,143462,62750,2230
54,54000,0.25559,0.601594,0.723218,63296,12700,2.7994e+06,744411,-25.2275,-21.0757,-18.5024,-14.2607,265163,277306,190500,11442,0,0,0,0,0,0,0,0,129871,134831,127517,9088,135292,142475,62983,2354
55,55000,0.258716,0.605808,0.729558,61268,12700,2.80851e+06,741285,-25.2275,-21.0757,-18.5024,-14.3099,263775,276394,189368,11748,0,0,0,0,0,0,0,0,128897,134567,126724,9355,134878,141827,62644,2393
56,56000,0.262107,0.610434,0.730015,59800,12700,2.92165e+06,737894,-25.2275,-21.0757,-18.5024,-14.1639,261160,276793,188111,11830,0,0,0,0,0,0,0,0,128071,135016,125730,9242,133089,141777,62381,2588
57,57000,0.26541,0.613296,0.736989,61724,12700,3.07754e+06,734591,-25.2275,-21.0757,-18.5024,-14.2607,260233,276075,186288,11995,0,0,0,0,0,0,0,0,128081,134703,123929,9427,132152,141372,62359,2568
58,58000,0.269002,0.617588,0.740461,58622,12700,3.07457e+06,730999,-25.2275,-21.0757,-18.5024,-14.1639,259035,274676,185571,11717,0,0,0,0,0,0,0,0,127585,134955,123989,9249,131450,139721,61582,2468
59,59000,0.272459,0.621163,0.740339,64144,12700,2.95173e+06,727542,-25.2275,-21.0757,-18.5024,-14.1639,257288,273946,184726,11582,0,0,0,0,0,0,0,0,127007,133481,124356,9112,130281,140465,60370,2470
60,60000,0.275564,0.624406,0.744854,66346,12700,2.9653e+06,724437,-25.2275,-21.0757,-18.5024,-14.1639,255729,273997,183626,11085,0,0,0,0,0,0,0,0,126422,134250,123534,8666,129307,139747,60092,2419
61,61000,0.278772,0.628624,0.746473,62171,12700,3.1272e+06,721229,-25.2275,-21.0757,-18.5024,-14.2607,254616,272275,182936,11402,0,0,0,0,0,0,0,0,126055,134280,122719,8964,128561,137995,60217,2438
62,62000,0.281925,0.631818,0.751927,60256,12700,3.01905e+06,718076,-25.2275,-21.0757,-18.5024,-14.3597,253314,272280,181581,10901,0,0,0,0,0,0,0,0,125542,134061,122537,8517,127772,138219,59044,2384
63,63000,0.285669,0.636277,0.75089,64426,12700,3.26812e+06,714332,-25.2275,-21.0757,-18.5024,-14.2607,252055,270688,180614,10975,0,0,0,0,0,0,0,0,125940,134029,121093,8570,126115,136659,59521,2405
64,64000,0.288229,0.639087,0.755229,63353,12700,3.25189e+06,711772,-25.2275,-21.0757,-18.5024,-14.3597,250905,269777,180374,10716,0,0,0,0,0,0,0,0,124606,132713,121176,8264,126299,137064,59198,2452
65,65000,0.291893,0.643092,0.755891,63953,12700,3.33459e+06,708108,-25.2275,-21.0757,-18.5024,-14.1639,249004,269266,179486,10352,0,0,0,0,0,0,0,0,124540,132201,120109,8129,124464,137065,59377,2223
66,66000,0.295035,0.646047,0.759567,66522,12700,3.2446e+06,704966,-25.2275,-21.0757,-18.5024,-14.1639,248460,267846,178584,10076,0,0,0,0,0,0,0,0,123923,132517,119201,7866,124537,135329,59383,2210
67,67000,0.298085,0.64971,0.75965,66149,12700,3.38756e+06,701916,-25.2275,-21.0757,-18.5024,-14.2607,247293,267646,177207,9770,0,0,0,0,0,0,0,0,124114,131996,118520,7523,123179,135650,58687,2247
68,68000,0.300546,0.652407,0.765919,68287,12700,3.43055e+06,699455,-25.2275,-21.0757,-18.5024,-14.3099,246106,266980,176524,9845,0,0,0,0,0,0,0,0,123234,131229,117891,7737,122872,135751,58633,2108
69,69000,0.303199,0.654584,0.764433,67724,12700,3.26547e+06,696802,-25.2275,-21.0757,-18.5024,-14.2607,245573,265661,176135,9433,0,0,0,0,0,0,0,0,122605,131984,117434,7420,122968,133677,58701,2013
70,70000,0.306706,0.658924,0.766301,69741,12700,3.84622e+06,693295,-25.2275,-21.0757,-18.5024,-14.1639,243910,264594,175333,9458,0,0,0,0,0,0,0,0,122427,130427,117594,7477,121483,134167,57739,1981
71,71000,0.309647,0.662231,0.770667,73764,12700,3.99092e+06,690354,-25.2275,-21.0757,-18.5024,-14.3099,242920,263368,174724,9342,0,0,0,0,0,0,0,0,121979,130637,116875,7429,120941,132731,57849,1913
72,72000,0.312189,0.665751,0.770229,72092,12700,3.68434e+06,687812,-25.2275,-21.0757,-18.5024,-14.3099,241854,262177,174758,9023,0,0,0,0,0,0,0,0,122426,130124,117869,7116,119428,132053,56889,1907
73,73000,0.31538,0.668798,0.774583,79194,12700,3.44533e+06,684621,-25.2275,-21.0757,-18.5024,-14.3099,240920,261126,173616,8959,0,0,0,0,0,0,0,0,121262,129566,116597,7295,119658,131560,57019,1664
74,74000,0.318724,0.672162,0.777042,71562,12700,3.86643e+06,681277,-25.2275,-21.0757,-18.5024,-14.3099,239362,259472,173810,8633,0,0,0,0,0,0,0,0,120479,129024,117617,6895,118883,130448,56193,1738
75,75000,0.320858,0.67429,0.778728,74695,12700,4.04647e+06,679143,-25.2275,-21.0757,-18.5024,-14.3099,239275,258257,173117,8494,0,0,0,0,0,0,0,0,121506,128628,115671,6820,117769,129629,57446,1674
76,76000,0.323666,0.677581,0.780493,72324,12700,3.89084e+06,676335,-25.2275,-21.0757,-18.5024,-14.3099,238252,256516,173196,8371,0,0,0,0,0,0,0,0,121090,127787,116039,6831,117162,128729,57157,1540
77,77000,0.326007,0.679801,0.783539,77070,12700,3.86406e+06,673994,-25.2275,-21.0757,-18.5024,-14.3099,237394,255752,172480,8368,0,0,0,0,0,0,0,0,120338,127819,115410,6935,117056,127933,57070,1433
78,78000,0.329259,0.683268,0.785572,79430,12700,3.86224e+06,670742,-25.2275,-21.0757,-18.5024,-14.2607,235954,254587,172088,8113,0,0,0,0,0,0,0,0,120248,126342,115348,6530,115706,128245,56740,1583
79,79000,0.331547,0.68585,0.786069,79070,12700,3.89402e+06,668454,-25.2275,-21.0757,-18.5024,-14.3099,235324,252801,172379,7950,0,0,0,0,0,0,0,0,119667,125341,115476,6579,115657,127460,56903,1371
80,80000,0.334012,0.687538,0.78638,76961,12700,3.93439e+06,665989,-25.2275,-21.0757,-18.5024,-14.3099,235027,251028,171877,8057,0,0,0,0,0,0,0,0,120520,124584,115098,6735,114507,126444,56779,1322
81,81000,0.336446,0.690836,0.791703,76923,12700,4.12067e+06,663555,-25.2275,-21.0757,-18.5024,-14.3099,233846,249914,171568,8227,0,0,0,0,0,0,0,0,120210,123653,115545,6817,113636,126261,56023,1410
82,82000,0.338681,0.693375,0.79908,81370,12700,4.14613e+06,661320,-25.2275,-21.0757,-18.5024,-14.3099,232905,248648,171561,8206,0,0,0,0,0,0,0,0,119967,124141,115047,6911,112938,124507,56514,1295
83,83000,0.341643,0.695364,0.797381,82673,12700,3.89848e+06,658358,-25.2275,-21.0757,-18.5024,-14.3099,232133,246221,171702,8302,0,0,0,0,0,0,0,0,119498,123153,115642,6996,112635,123068,56060,1306
84,84000,0.344106,0.69653,0.797996,82924,12700,4.29995e+06,655895,-25.2275,-21.0757,-18.5024,-14.3099,231810,245568,170720,7797,0,0,0,0,0,0,0,0,119770,122371,115083,6586,112040,123197,55637,1211
85,85000,0.347245,0.700182,0.801093,80148,12700,4.24239e+06,652756,-25.2275,-21.0757,-18.5024,-14.3099,230798,244298,169386,8274,0,0,0,0,0,0,0,0,119616,121596,114052,7045,111182,122702,55334,1229
86,86000,0.350148,0.702157,0.801743,79087,12700,4.50343e+06,649853,-25.2275,-21.0757,-18.5024,-14.3099,229809,243043,168860,8141,0,0,0,0,0,0,0,0,119686,121096,113718,6939,110123,121947,55142,1202
87,87000,0.353579,0.704388,0.804809,78357,12700,4.32161e+06,646422,-25.2275,-21.0757,-18.5024,-14.3099,229339,241685,167206,8192,0,0,0,0,0,0,0,0,119015,120720,112960,7009,110324,120965,54246,1183
88,88000,0.356065,0.706739,0.80549,78940,12700,4.2763e+06,643936,-25.2275,-21.0757,-18.5024,-14.3099,228609,240914,166416,7997,0,0,0,0,0,0,0,0,119907,119319,112182,6781,108702,121595,54234,1216
89,89000,0.359411,0.708819,0.806546,77067,12700,4.35118e+06,640590,-25.2275,-21.0757,-18.5024,-14.2607,228055,239560,165415,7560,0,0,0,0,0,0,0,0,119861,118452,112000,6478,108194,121108,53415,1082
90,90000,0.362748,0.711312,0.808505,78867,12700,4.49327e+06,637253,-25.2275,-21.0757,-18.5024,-14.3099,227091,237980,164263,7919,0,0,0,0,0,0,0,0,118362,118489,110459,6808,108729,119491,53804,1111
91,91000,0.365725,0.713105,0.811279,77830,12700,4.35063e+06,634276,-25.2275,-21.0757,-18.5326,-14.3099,226219,237984,162373,7700,0,0,0,0,0,0,0,0,119053,117779,109170,6570,107166,120205,53203,1130
92,92000,0.369034,0.715342,0.812965,81102,12700,4.40245e+06,630967,-25.2275,-21.0757,-18.5024,-14.3099,225546,236215,161618,7588,0,0,0,0,0,0,0,0,118969,117874,108276,6509,106577,118341,53342,1079
93,93000,0.371895,0.716908,0.812985,83384,12700,4.22335e+06,628106,-25.2275,-21.0757,-18.5024,-14.2607,225343,235259,160088,7416,0,0,0,0,0,0,0,0,119055,117597,107919,6290,106288,117662,52169,1126
94,94000,0.374616,0.71865,0.814289,81362,12700,4.45244e+06,625385,-25.2275,-21.0757,-18.5024,-14.3099,225093,234161,158723,7408,0,0,0,0,0,0,0,0,119532,116347,106702,6386,105561,117814,52021,1022
95,95000,0.378142,0.720854,0.814817,83428,12700,4.40926e+06,621859,-25.2275,-21.0757,-18.5024,-14.3099,223918,234024,156839,7078,0,0,0,0,0,0,0,0,118850,117036,105054,6091,105068,116988,51785,987
96,96000,0.380579,0.722073,0.818745,82504,12700,4.56857e+06,619422,-25.2275,-21.0757,-18.5024,-14.3099,223336,232511,156451,7124,0,0,0,0,0,0,0,0,119070,115980,105244,6100,104266,116531,51207,1024
97,97000,0.38372,0.725059,0.817981,82801,12700,4.44803e+06,616281,-25.2275,-21.0757,-18.5024,-14.3099,222408,231341,155597,6935,0,0,0,0,0,0,0,0,118369,115969,104304,5945,104039,115372,51293,990
98,98000,0.386023,0.726139,0.822808,81278,12700,4.42815e+06,613978,-25.2275,-21.0757,-18.5024,-14.3099,222251,231700,152931,7096,0,0,0,0,0,0,0,0,118804,115827,102946,6037,103447,115873,49985,1059
99,99000,0.389364,0.728592,0.825499,79803,12700,4.25561e+06,610637,-25.2275,-21.0757,-18.5024,-14.3099,221253,229274,153319,6791,0,0,0,0,0,0,0,0,118526,115108,103309,5802,102727,114166,50010,989
100,100000,0.392819,0.731806,0.823115,78539,12700,4.26755e+06,607182,-25.2275,-21.0757,-18.5024,-14.3099,220026,229515,150964,6677,0,0,0,0,0,0,0,0,118026,114895,102031,5733,102000,114620,48933,944
erlang_index,erlang,general_blocking,BBP,Total_current_utilization,Blocked_by_XT,Ruta_mas_larga,tiempo_transcurrido,conexiones_exitosas,Max_XT_for_modulation_16QAM,Max_XT_for_modulation_8QAM,Max_XT_for_modulation_QPSK,Max_XT_for_modulation_BPSK,conexiones_exitosas_con_16QAM,conexiones_exitosas_con_8QAM,conexiones_exitosas_con_QPSK,conexiones_exitosas_con_BPSK,modulaciones_usadas_en_banda_E_con_16QAM,modulaciones_usadas_en_banda_E_con_8QAM,modulaciones_usadas_en_banda_E_con_QPSK,modulaciones_usadas_en_banda_E_con_BPSK,modulaciones_usadas_en_banda_S_con_16QAM,modulaciones_usadas_en_banda_S_con_8QAM,modulaciones_usadas_en_banda_S_con_QPSK,modulaciones_usadas_en_banda_S_con_BPSK,modulaciones_usadas_en_banda_L_con_16QAM,modulaciones_usadas_en_banda_L_con_8QAM,modulaciones_usadas_en_banda_L_con_QPSK,modulaciones_usadas_en_banda_L_con_BPSK,modulaciones_usadas_en_banda_C_con_16QAM,modulaciones_usadas_en_banda_C_con_8QAM,modulaciones_usadas_en_banda_C_con_QPSK,modulaciones_usadas_en_banda_C_con_BPSK
1,1000,0,0,0.0569206,0,9700,103146,1000001,-33.1876,-26.9027,-22.8208,-22.8208,318358,387680,284675,9288,0,0,0,0,0,0,0,0,216704,161840,146258,9288,101654,225840,138417,0
2,2000,0,0,0.108459,0,9700,155839,1000001,-28.9957,-24.893,-22.8208,-22.8208,319637,393309,277810,9245,0,0,0,0,0,0,0,0,207563,149322,133670,9245,112074,243987,144140,0
3,3000,0,0,0.153543,0,9700,214974,1000001,-26.1967,-23.2953,-20.6307,-14.3597,320418,399269,272063,8251,0,0,0,0,0,0,0,0,200524,141652,125655,8251,119894,257617,146408,0
4,4000,0,0,0.205901,0,9700,286424,1000001,-26.1967,-21.672,-18.5776,-14.3597,321120,400990,269456,8435,0,0,0,0,0,0,0,0,192996,138382,121509,7300,128124,262608,147947,1135
5,5000,0.000221,0.000692517,0.257727,39,9700,349824,999780,-25.4047,-21.0757,-18.5776,-14.3597,321745,399634,268009,10392,0,0,0,0,0,0,0,0,188787,140069,125251,9278,132958,259565,142758,1114
6,6000,0.011434,0.0358291,0.28309,1296,9700,428498,988567,-25.4047,-21.0757,-18.5326,-14.3597,322714,394068,260562,11223,0,0,0,0,0,0,0,0,185387,142175,134082,10784,137327,251893,126480,439
7,7000,0.025507,0.0799259,0.303839,1713,9700,478050,974494,-25.4047,-21.0757,-18.5326,-14.3597,323794,387031,251880,11789,0,0,0,0,0,0,0,0,179751,143694,143120,11625,144043,243337,108760,164
8,8000,0.037066,0.116119,0.32585,2002,9700,532083,962935,-25.4047,-21.0757,-18.5326,-14.2121,324116,379145,247809,11865,0,0,0,0,0,0,0,0,173515,143954,152396,11778,150601,235191,95413,87
9,9000,0.04619,0.14461,0.348537,2452,9800,616141,953811,-25.4047,-21.0757,-18.5326,-14.3597,323901,371984,246515,11411,0,0,0,0,0,0,0,0,169013,144120,159694,11288,154888,227864,86821,123
10,10000,0.0555459,0.173788,0.36405,3105,10000,653979,944455,-25.4047,-21.0757,-18.5326,-14.3597,323802,364629,244936,11088,0,0,0,0,0,0,0,0,166414,145145,163917,10951,157388,219484,81019,137
11,11000,0.0648849,0.202788,0.377857,3426,10000,697454,935116,-25.4047,-21.0757,-18.5326,-14.3597,322403,359931,241990,10792,0,0,0,0,0,0,0,0,165075,144645,165209,10653,157328,215286,76781,139
12,12000,0.0738879,0.2306,0.390812,3665,10000,752979,926113,-25.4047,-21.0757,-18.5326,-14.3597,321213,354651,239592,10657,0,0,0,0,0,0,0,0,164892,142381,164522,10547,156321,212270,75070,110
13,13000,0.0817129,0.254371,0.406616,3418,10000,799261,918288,-25.4047,-21.0757,-18.5326,-14.1639,319481,352810,235318,10679,0,0,0,0,0,0,0,0,164143,141162,159082,10546,155338,211648,76236,133
14,14000,0.0890919,0.276398,0.419418,3384,10000,866873,910909,-25.4047,-21.0757,-18.5326,-14.3597,318082,350974,231655,10198,0,0,0,0,0,0,0,0,163120,139783,153409,10077,154962,211191,78246,121
15,15000,0.0950579,0.293611,0.430017,3794,10000,909447,904943,-25.4047,-21.0757,-18.5326,-14.1639,316321,348877,230017,9728,0,0,0,0,0,0,0,0,163147,141398,147784,9532,153174,207479,82233,196
16,16000,0.101147,0.310349,0.447713,4234,10000,978608,898854,-25.4047,-21.0757,-18.5326,-14.1639,314655,346571,228471,9157,0,0,0,0,0,0,0,0,162136,142088,144137,8977,152519,204483,84334,180
17,17000,0.106544,0.324661,0.458399,4808,10000,1.00355e+06,893457,-25.4047,-21.0757,-18.5326,-14.1639,313612,342714,228178,8953,0,0,0,0,0,0,0,0,162510,143089,143924,8739,151102,199625,84254,214
18,18000,0.111676,0.337283,0.47574,5642,10000,1.07522e+06,888325,-25.4047,-21.0757,-18.5326,-14.1639,312725,339415,227303,8882,0,0,0,0,0,0,0,0,163169,144729,144970,8630,149556,194686,82333,252
19,19000,0.11619,0.348633,0.488869,6440,10300,1.14227e+06,883811,-25.4047,-21.0757,-18.5326,-14.1639,312144,335388,227080,9199,0,0,0,0,0,0,0,0,162542,144146,148073,8881,149602,191242,79007,318
20,20000,0.120951,0.359736,0.504058,6916,10300,1.19726e+06,879050,-25.4047,-21.0757,-18.5326,-14.1639,311237,333027,225242,9544,0,0,0,0,0,0,0,0,160969,146405,148259,9121,150268,186622,76983,423
21,21000,0.124702,0.367865,0.518409,8014,10300,1.22321e+06,875299,-25.4047,-21.0757,-18.5326,-14.1639,310422,330537,224047,10293,0,0,0,0,0,0,0,0,161419,145508,149783,9693,149003,185029,74264,600
22,22000,0.129447,0.378476,0.531928,8382,10300,1.30332e+06,870554,-25.3155,-21.0757,-18.5326,-14.1639,309768,327110,222556,11120,0,0,0,0,0,0,0,0,160171,145155,150235,10159,149597,181955,72321,961
23,23000,0.133386,0.38661,0.546975,8161,10300,1.32998e+06,866615,-25.3155,-21.0757,-18.5326,-14.1639,309014,324873,221115,11613,0,0,0,0,0,0,0,0,159339,144057,150142,10367,149675,180816,70973,1246
24,24000,0.138165,0.397248,0.558185,9983,10300,1.36926e+06,861836,-25.2275,-21.0757,-18.5326,-14.1639,307924,321900,220429,11583,0,0,0,0,0,0,0,0,159717,142102,149526,10313,148207,179798,70903,1270
25,25000,0.1425,0.404928,0.568178,11704,10300,1.41626e+06,857501,-25.2275,-21.0757,-18.5024,-14.1639,306937,320706,218319,11539,0,0,0,0,0,0,0,0,160769,141530,146750,10239,146168,179176,71569,1300
26,26000,0.14765,0.414481,0.57901,11933,10300,1.48181e+06,852351,-25.2275,-21.0757,-18.5024,-14.1639,305963,317981,217081,11326,0,0,0,0,0,0,0,0,159414,140554,144431,9960,146549,177427,72650,1366
27,27000,0.151521,0.42172,0.588801,14238,10300,1.55452e+06,848480,-25.2275,-21.0757,-18.5024,-14.1639,304863,315360,217452,10805,0,0,0,0,0,0,0,0,159033,140114,143538,9571,145830,175246,73914,1234
28,28000,0.156526,0.431225,0.596772,17309,10300,1.61969e+06,843475,-25.2275,-21.0757,-18.5024,-14.1639,303169,313103,216395,10808,0,0,0,0,0,0,0,0,158940,140412,141423,9475,144229,172691,74972,1333
29,29000,0.161092,0.439299,0.607742,19141,10300,1.62793e+06,838909,-25.2275,-21.0757,-18.5024,-14.1639,302573,309265,216333,10738,0,0,0,0,0,0,0,0,157532,138325,140902,9487,145041,170940,75431,1251
30,30000,0.166314,0.448634,0.615224,21585,10300,1.78124e+06,833687,-25.2275,-21.0757,-18.5024,-14.3597,300504,308083,214973,10127,0,0,0,0,0,0,0,0,155458,139366,140571,9004,145046,168717,74402,1123
31,31000,0.170939,0.456988,0.619212,24366,10300,1.66848e+06,829062,-25.2275,-21.0757,-18.5024,-14.1639,299339,305411,214058,10254,0,0,0,0,0,0,0,0,154116,138718,140800,9223,145223,166693,73258,1031
32,32000,0.175627,0.465311,0.623385,24147,12700,1.81903e+06,824374,-25.2275,-21.0757,-18.5024,-14.1639,297885,303384,212916,10189,0,0,0,0,0,0,0,0,152937,138853,141119,9082,144948,164531,71797,1107
33,33000,0.180846,0.475351,0.628448,28053,12700,1.83042e+06,819155,-25.2275,-21.0757,-18.5024,-14.1639,295498,301649,211953,10055,0,0,0,0,0,0,0,0,151616,138312,141576,8939,143882,163337,70377,1116
34,34000,0.184832,0.482427,0.635997,27529,12700,1.89204e+06,815169,-25.2275,-21.0757,-18.5024,-14.1639,294236,300086,210667,10180,0,0,0,0,0,0,0,0,150962,138508,141448,9114,143274,161578,69219,1066
35,35000,0.189961,0.491387,0.64151,29088,12700,1.89473e+06,810040,-25.2275,-21.0757,-18.5024,-14.2607,292439,297381,210025,10195,0,0,0,0,0,0,0,0,149410,137958,141367,9166,143029,159423,68658,1029
36,36000,0.194356,0.499075,0.64344,29059,12700,2.06981e+06,805645,-25.2275,-21.0757,-18.5024,-14.1639,290981,295552,208843,10269,0,0,0,0,0,0,0,0,148449,137212,141381,9085,142532,158340,67462,1184
37,37000,0.19882,0.506502,0.651108,29784,12700,1.93897e+06,801181,-25.2275,-21.0757,-18.5024,-14.1639,289759,293772,207202,10448,0,0,0,0,0,0,0,0,147409,137468,139578,9214,142350,156304,67624,1234
38,38000,0.202398,0.51371,0.653866,31501,12700,2.16535e+06,797603,-25.2275,-21.0757,-18.5024,-14.1639,288228,292452,206646,10277,0,0,0,0,0,0,0,0,146102,137132,138655,9083,142126,155320,67991,1194
39,39000,0.207204,0.522215,0.657783,26908,12700,2.33588e+06,792797,-25.2275,-21.0757,-18.5024,-14.3597,286472,290966,204923,10436,0,0,0,0,0,0,0,0,145389,136615,137075,8964,141083,154351,67848,1472
40,40000,0.211057,0.529134,0.663638,28597,12700,2.10412e+06,788944,-25.2275,-21.0757,-18.5024,-14.2607,285037,289442,203847,10618,0,0,0,0,0,0,0,0,143370,136865,135305,9078,141667,152577,68542,1540
41,41000,0.213818,0.533597,0.668276,28822,12700,2.33115e+06,786183,-25.2275,-21.0757,-18.5024,-14.2607,283849,289366,202156,10812,0,0,0,0,0,0,0,0,143059,137210,133354,9220,140790,152156,68802,1592
42,42000,0.218368,0.542297,0.67484,29037,12700,2.34845e+06,781633,-25.2275,-21.0757,-18.5024,-14.3597,282124,287520,201224,10765,0,0,0,0,0,0,0,0,141838,137547,132719,9108,140286,149973,68505,1657
43,43000,0.222098,0.54867,0.678508,29800,12700,2.46145e+06,777903,-25.2275,-21.0757,-18.5024,-14.2607,280712,286482,199872,10837,0,0,0,0,0,0,0,0,140081,137163,132014,9082,140631,149319,67858,1755
44,44000,0.225305,0.554167,0.681822,28173,12700,2.39695e+06,774696,-25.2275,-21.0757,-18.5024,-14.2607,279231,284708,200221,10536,0,0,0,0,0,0,0,0,138344,136961,133488,8858,140887,147747,66733,1678
