erlang_index,erlang,general_blocking,BBP,Total_current_utilization,Blocked_by_XT,Ruta_mas_larga,tiempo_transcurrido,conexiones_exitosas,Max_XT_for_modulation_16QAM,Max_XT_for_modulation_8QAM,Max_XT_for_modulation_QPSK,Max_XT_for_modulation_BPSK,conexiones_exitosas_con_16QAM,conexiones_exitosas_con_8QAM,conexiones_exitosas_con_QPSK,conexiones_exitosas_con_BPSK,modulaciones_usadas_en_banda_E_con_16QAM,modulaciones_usadas_en_banda_E_con_8QAM,modulaciones_usadas_en_banda_E_con_QPSK,modulaciones_usadas_en_banda_E_con_BPSK,modulaciones_usadas_en_banda_S_con_16QAM,modulaciones_usadas_en_banda_S_con_8QAM,modulaciones_usadas_en_banda_S_con_QPSK,modulaciones_usadas_en_banda_S_con_BPSK,modulaciones_usadas_en_banda_L_con_16QAM,modulaciones_usadas_en_banda_L_con_8QAM,modulaciones_usadas_en_banda_L_con_QPSK,modulaciones_usadas_en_banda_L_con_BPSK,modulaciones_usadas_en_banda_C_con_16QAM,modulaciones_usadas_en_banda_C_con_8QAM,modulaciones_usadas_en_banda_C_con_QPSK,modulaciones_usadas_en_banda_C_con_BPSK
33,33000,0.320953,0.637547,0.6112,0,872,1.40183e+06,679048,-25.039,-99,-99,-99,679048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679048,0,0,0
34,34000,0.329016,0.642787,0.615507,0,872,1.5025e+06,670985,-25.039,-24.879,-99,-99,670984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670984,1,0,0
35,35000,0.335789,0.649705,0.618446,0,872,1.48812e+06,664212,-25.0918,-24.879,-99,-99,664211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664211,1,0,0
36,36000,0.342467,0.655096,0.62139,0,872,1.62613e+06,657534,-25.0918,-24.7736,-99,-99,657532,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657532,2,0,0
37,37000,0.35074,0.661166,0.624292,0,872,1.53593e+06,649261,-25.0918,-24.879,-99,-99,649260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649260,1,0,0
38,38000,0.357262,0.666419,0.627838,0,872,1.55837e+06,642739,-25.0918,-99,-99,-99,642739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642739,0,0,0
39,39000,0.362574,0.669146,0.632294,0,872,1.60859e+06,637427,-25.0918,-99,-99,-99,637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637427,0,0,0
40,40000,0.369536,0.675413,0.637001,0,872,1.53277e+06,630465,-25.0918,-26.3405,-99,-99,630464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630464,1,0,0
41,41000,0.375212,0.679619,0.639556,0,872,1.67966e+06,624789,-25.0918,-99,-99,-99,624789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624789,0,0,0
42,42000,0.381511,0.684139,0.641249,0,872,1.58506e+06,618490,-25.0918,-99,-99,-99,618490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618490,0,0,0
43,43000,0.387565,0.688169,0.645232,0,872,1.78482e+06,612436,-25.0918,-24.8177,-99,-99,612433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612433,3,0,0
44,44000,0.391937,0.691538,0.649177,0,872,1.57237e+06,608064,-25.039,-24.879,-99,-99,608062,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608062,2,0,0
45,45000,0.398225,0.696481,0.650732,0,872,1.67638e+06,601776,-25.0918,-99,-99,-99,601776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601776,0,0,0
46,46000,0.403958,0.70069,0.654693,0,872,1.60914e+06,596043,-25.0918,-24.879,-99,-99,596042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596042,1,0,0
47,47000,0.407832,0.702686,0.657222,0,872,1.64864e+06,592169,-25.039,-24.8958,-99,-99,592168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592168,1,0,0
48,48000,0.414051,0.707557,0.657908,0,872,1.79567e+06,585950,-25.0918,-99,-99,-99,585950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585950,0,0,0
49,49000,0.417669,0.710122,0.664713,0,872,1.8236e+06,582332,-25.0918,-26.3405,-99,-99,582331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582331,1,0,0
50,50000,0.422411,0.713334,0.665905,0,872,1.83873e+06,577590,-25.0918,-99,-99,-99,577590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577590,0,0,0
51,51000,0.427788,0.718162,0.667918,0,872,1.93961e+06,572213,-25.0918,-24.879,-99,-99,572212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572212,1,0,0
52,52000,0.432442,0.720857,0.672614,0,872,1.98473e+06,567559,-25.0918,-99,-99,-99,567559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567559,0,0,0
53,53000,0.437133,0.723096,0.67288,0,872,1.60247e+06,562868,-25.0918,-26.3405,-99,-99,562867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562867,1,0,0
54,54000,0.440678,0.726447,0.677256,0,872,1.91478e+06,559323,-25.0918,-24.879,-99,-99,559322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559322,1,0,0
55,55000,0.445773,0.728856,0.678161,0,872,1.89783e+06,554228,-25.0918,-24.879,-99,-99,554226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554226,2,0,0
56,56000,0.450191,0.731922,0.678209,0,872,1.88932e+06,549810,-25.0918,-24.879,-99,-99,549809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549809,1,0,0
57,57000,0.454167,0.734428,0.683704,0,872,2.11652e+06,545834,-25.0918,-99,-99,-99,545834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545834,0,0,0
58,58000,0.458611,0.737563,0.684545,0,872,1.83991e+06,541390,-25.0918,-99,-99,-99,541390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541390,0,0,0
59,59000,0.461793,0.739429,0.685967,0,872,1.92213e+06,538208,-25.0918,-99,-99,-99,538208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538208,0,0,0
60,60000,0.466548,0.742185,0.688544,0,872,2.10926e+06,533453,-25.0918,-24.879,-99,-99,533452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533452,1,0,0
61,61000,0.470085,0.744496,0.692515,0,872,2.03848e+06,529916,-25.0918,-99,-99,-99,529916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529916,0,0,0
62,62000,0.473998,0.747299,0.693798,0,872,1.98674e+06,526003,-25.0918,-99,-99,-99,526003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526003,0,0,0
63,63000,0.477979,0.750125,0.695353,0,872,2.13368e+06,522022,-25.0918,-28.1016,-99,-99,522021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522021,1,0,0
64,64000,0.48132,0.751813,0.695561,0,872,2.04863e+06,518681,-25.0918,-24.879,-99,-99,518680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518680,1,0,0
65,65000,0.484578,0.753615,0.698947,0,872,1.95213e+06,515423,-25.0918,-24.879,-99,-99,515422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515422,1,0,0
66,66000,0.487948,0.756029,0.702525,0,872,2.13923e+06,512053,-25.0918,-24.879,-99,-99,512051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512051,2,0,0
67,67000,0.491794,0.75934,0.702621,0,872,2.42897e+06,508207,-25.0918,-24.879,-99,-99,508206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508206,1,0,0
68,68000,0.494823,0.760155,0.705969,0,872,2.55648e+06,505178,-25.0918,-24.879,-99,-99,505177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505177,1,0,0
69,69000,0.497878,0.762094,0.707854,0,872,2.08799e+06,502123,-25.039,-99,-99,-99,502123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502123,0,0,0
70,70000,0.501639,0.76506,0.709872,0,872,2.28749e+06,498361,-25.0918,-99,-99,-99,498361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498361,0,0,0
71,71000,0.504522,0.766965,0.710921,0,872,2.36389e+06,495478,-25.039,-24.879,-99,-99,495476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495476,2,0,0
72,72000,0.507024,0.768177,0.715798,0,872,2.33517e+06,492976,-25.0918,-24.879,-99,-99,492975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492975,1,0,0
73,73000,0.510646,0.771116,0.71657,0,872,2.37593e+06,489354,-25.0918,-24.879,-99,-99,489353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489353,1,0,0
74,74000,0.513841,0.772897,0.717012,0,872,2.52301e+06,486159,-25.2234,-24.879,-99,-99,486158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486158,1,0,0
75,75000,0.516471,0.774361,0.72076,0,872,2.58099e+06,483529,-25.0918,-99,-99,-99,483529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483529,0,0,0
76,76000,0.519264,0.776055,0.721468,0,872,2.40625e+06,480736,-25.0918,-24.879,-99,-99,480734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480734,2,0,0
77,77000,0.521075,0.776268,0.724859,0,872,2.06589e+06,478925,-25.2234,-99,-99,-99,478925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478925,0,0,0
78,78000,0.523796,0.779015,0.727223,0,872,2.28855e+06,476204,-25.2234,-99,-99,-99,476204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476204,0,0,0
79,79000,0.526615,0.78155,0.729135,0,872,2.49323e+06,473385,-25.0918,-26.3405,-99,-99,473383,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473383,2,0,0
80,80000,0.529608,0.782644,0.730343,0,872,2.00615e+06,470392,-25.2234,-24.879,-99,-99,470391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470391,1,0,0
81,81000,0.531775,0.784665,0.730327,0,872,2.08029e+06,468225,-25.2234,-99,-99,-99,468225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468225,0,0,0
82,82000,0.534122,0.78577,0.733575,0,872,2.40635e+06,465878,-25.0158,-99,-99,-99,465878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465878,0,0,0
83,83000,0.536925,0.787652,0.737733,0,872,2.27721e+06,463075,-25.0918,-99,-99,-99,463075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463075,0,0,0
84,84000,0.539273,0.789654,0.738143,0,872,2.09453e+06,460727,-25.039,-99,-99,-99,460727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460727,0,0,0
85,85000,0.541846,0.79007,0.742301,0,872,2.348e+06,458154,-25.0918,-24.879,-99,-99,458153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458153,1,0,0
86,86000,0.544365,0.792851,0.739783,0,872,2.50167e+06,455635,-25.2234,-24.879,-99,-99,455633,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455633,2,0,0
87,87000,0.546043,0.794205,0.743989,0,872,2.03257e+06,453957,-25.0158,-99,-99,-99,453957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453957,0,0,0
88,88000,0.548815,0.795422,0.742525,0,872,2.37169e+06,451185,-25.0918,-99,-99,-99,451185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451185,0,0,0
89,89000,0.550276,0.797365,0.745991,0,872,2.55595e+06,449724,-25.0918,-24.879,-99,-99,449722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449722,2,0,0
90,90000,0.55272,0.797782,0.747476,0,872,2.00262e+06,447280,-25.0918,-99,-99,-99,447280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447280,0,0,0
91,91000,0.555276,0.798716,0.749766,0,872,2.11443e+06,444724,-25.0158,-99,-99,-99,444724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444724,0,0,0
92,92000,0.55724,0.800585,0.750437,0,872,2.43064e+06,442760,-25.0918,-24.879,-99,-99,442758,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442758,2,0,0
93,93000,0.559504,0.802566,0.753226,0,872,2.33867e+06,440496,-25.0918,-24.879,-99,-99,440495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440495,1,0,0
94,94000,0.561398,0.804106,0.753216,0,872,2.07841e+06,438602,-25.2234,-24.7736,-99,-99,438601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438601,1,0,0
95,95000,0.564333,0.806012,0.755691,0,872,2.4416e+06,435667,-25.0918,-24.879,-99,-99,435665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435665,2,0,0
96,96000,0.565724,0.806424,0.756873,0,872,2.54939e+06,434276,-25.0918,-99,-99,-99,434276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434276,0,0,0
97,97000,0.567654,0.8083,0.758678,0,872,2.62068e+06,432346,-25.0918,-24.879,-99,-99,432344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432344,2,0,0
98,98000,0.569856,0.808834,0.756091,0,872,2.75666e+06,430144,-25.0918,-24.879,-99,-99,430143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430143,1,0,0
99,99000,0.570895,0.810669,0.759291,0,872,2.82777e+06,429105,-25.0918,-99,-99,-99,429105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429105,0,0,0
100,100000,0.573204,0.811532,0.762059,0,872,2.64806e+06,426796,-25.0918,-24.879,-99,-99,426795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426795,1,0,0
